student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
1512,22.93,Other,High School,2.82,1.09,1.18,0.11,0.67,7.24,6.57,Good,6.73,11.22,0.22,24.9,38.75
1513,17.61,Female,High School,0.34,2.1,2.47,1.14,1.54,7.7,7.04,Poor,9.79,1.89,0.04,11.78,23.38
1514,17.78,Other,High School,4.78,4.14,2.4,2.62,1.24,6.25,2.43,Average,1.7,21.07,16.15,26.43,45.03
1515,16.71,Male,High School,4.35,2.06,3.41,2.75,2.09,7.72,3.59,Average,10.22,14.66,13.83,31.02,49.14
1516,22.56,Female,High School,6.34,0.17,0.44,6.49,2.37,9.12,10.89,Poor,1.72,13.8,22.82,17.7,27.77
1517,24.73,Other,High School,5.11,2.34,0.9,3.33,1.66,5.5,4.54,Average,9.35,15.03,0.04,29.83,56.61
1518,16.08,Female,High School,8.35,1.5,1.76,3.2,2.06,7.21,10.76,Good,6.23,15.95,31.81,40.06,55.92
1519,18.4,Male,High School,3.43,1.43,3.58,3.17,0.93,6.12,4.15,Good,1.1,12.6,44.19,17.17,4.22
1520,17.56,Female,High School,3.27,2.92,1.71,2.88,2.65,7.85,6.29,Poor,2.41,13.76,8.48,10.09,7.05
1521,17.27,Female,High School,2.91,1.93,1.67,1.65,1.5,7.47,0.52,Good,9.37,9.49,0.0,23.88,30.52
1522,19.49,Female,High School,1.59,2.95,2.55,4.38,1.91,7.76,8.16,Average,9.74,9.34,20.21,9.01,18.33
1523,19.41,Other,High School,6.13,3.57,2.23,3.72,0.97,7.8,8.02,Poor,7.44,14.69,12.65,32.54,50.54
1524,16.99,Other,High School,5.99,1.38,2.89,0.91,2.46,7.15,4.84,Good,4.72,24.36,0.0,44.1,54.98
1525,16.41,Female,High School,8.07,2.23,1.35,6.09,1.37,6.83,5.19,Poor,1.09,18.13,17.61,39.57,49.8
1526,19.64,Other,High School,1.91,0.0,2.5,3.53,3.74,5.97,9.98,Poor,3.04,4.97,28.0,0.42,4.19
1527,16.0,Other,High School,5.29,3.28,2.59,4.2,2.67,6.89,4.77,Poor,5.64,29.58,16.57,27.56,45.19
1528,23.39,Other,High School,5.56,1.16,1.19,6.06,2.02,7.91,5.13,Good,6.46,6.41,24.88,24.55,52.2
1529,18.7,Female,High School,3.92,1.31,1.08,2.66,1.88,6.65,3.98,Good,8.77,4.51,3.05,29.79,37.16
1530,21.15,Male,High School,6.09,2.83,1.59,3.97,1.52,8.89,2.9,Average,10.2,18.78,6.04,37.67,59.23
1531,22.64,Other,High School,4.15,3.74,3.21,1.9,0.0,7.17,14.13,Good,7.25,16.93,23.55,19.34,36.09
1532,21.42,Other,High School,7.49,0.85,3.02,4.49,0.93,7.2,6.14,Average,7.56,22.24,4.22,44.01,57.35
1533,19.36,Other,High School,3.1,1.68,3.4,1.97,1.4,7.63,5.61,Good,9.16,20.0,6.43,21.61,33.38
1534,17.86,Male,High School,5.74,2.08,1.44,4.52,1.11,7.07,8.11,Good,2.29,9.51,35.57,22.66,22.65
1535,16.08,Other,High School,4.0,1.56,0.7,3.77,1.42,5.87,6.75,Average,4.3,14.36,12.96,19.54,29.47
1536,19.38,Male,High School,7.51,2.33,3.15,2.33,1.89,3.86,9.98,Good,8.29,23.07,41.65,34.0,75.57
1537,16.45,Other,High School,2.27,2.44,4.04,4.38,3.99,6.4,6.13,Average,1.97,3.18,36.24,10.42,38.61
1538,20.21,Female,High School,4.9,1.32,0.85,1.63,2.97,8.27,6.38,Good,2.3,20.99,6.97,31.69,42.85
1539,17.91,Male,High School,4.58,2.94,0.9,4.86,2.77,7.16,7.16,Good,1.67,5.51,20.96,8.97,31.02
1540,21.14,Male,High School,4.0,2.18,2.81,4.51,1.09,6.09,4.28,Good,4.41,6.01,15.36,11.5,31.58
1541,16.74,Other,High School,5.39,2.24,0.96,3.53,1.07,6.39,10.2,Poor,4.58,22.76,20.81,29.78,40.3
1542,15.66,Female,High School,3.03,1.43,0.82,2.66,1.06,5.91,5.84,Average,5.94,2.84,0.0,24.73,25.84
1543,16.81,Female,High School,3.24,1.71,3.11,3.29,2.84,8.13,5.18,Average,9.19,6.18,15.09,23.42,41.35
1544,18.9,Other,High School,8.82,0.4,2.37,1.73,0.96,5.61,1.23,Good,3.95,29.78,6.44,50.54,59.38
1545,22.3,Female,High School,1.71,2.63,2.61,2.71,2.24,9.05,2.96,Average,8.7,4.03,1.47,16.27,35.99
1546,20.59,Female,High School,4.29,1.44,0.0,3.92,1.82,8.07,7.64,Good,2.06,26.18,17.84,11.37,32.46
1547,21.3,Other,High School,6.13,3.35,0.22,3.27,2.38,5.78,9.64,Good,2.42,18.36,20.15,20.15,39.56
1548,16.26,Male,High School,6.39,2.66,1.31,3.58,1.04,9.34,7.91,Good,4.69,27.49,5.31,36.03,46.55
1549,19.72,Male,High School,2.05,2.55,1.86,3.5,3.6,5.51,1.02,Average,9.81,4.95,21.07,15.2,26.86
1550,19.25,Other,High School,9.44,4.19,2.15,2.86,0.92,7.78,9.91,Good,10.3,34.93,0.0,70.91,93.01
1551,18.41,Other,High School,4.13,0.34,3.22,2.24,3.78,6.3,7.13,Average,1.11,9.31,18.48,17.51,34.48
1552,17.2,Female,High School,7.5,2.14,0.0,5.75,0.25,4.98,2.13,Good,8.46,23.07,20.87,44.24,66.06
1553,19.73,Male,High School,2.66,4.29,2.88,1.17,0.8,5.18,5.16,Good,2.38,18.37,21.97,16.6,21.45
1554,21.71,Other,High School,5.64,0.93,2.42,3.63,1.39,7.72,7.88,Average,3.68,9.65,2.17,34.95,63.54
1555,17.87,Female,High School,6.88,0.0,1.71,6.29,1.17,7.89,8.99,Average,3.51,18.03,25.63,32.6,48.79
1556,21.88,Female,High School,3.89,0.51,1.36,4.18,0.56,7.61,6.23,Poor,8.49,0.49,0.0,21.11,30.65
1557,15.63,Female,High School,4.1,3.73,0.81,3.48,0.99,8.52,3.03,Average,1.54,20.56,3.16,16.97,41.73
1558,15.82,Other,High School,3.8,2.73,1.95,3.77,1.71,8.99,5.6,Good,1.11,17.82,23.37,17.76,19.66
1559,19.55,Other,High School,5.65,1.86,2.18,1.46,1.92,6.69,5.24,Average,4.92,15.4,13.89,32.52,50.43
1560,22.62,Other,High School,0.53,3.0,2.39,2.99,1.7,8.23,1.83,Average,4.69,5.43,6.25,4.63,6.05
1561,17.17,Male,High School,4.65,5.49,0.0,0.8,0.83,7.85,5.56,Good,6.44,27.14,0.0,30.85,45.97
1562,19.17,Female,High School,3.28,1.78,1.08,2.93,2.54,5.62,9.89,Average,7.11,5.1,30.56,12.84,30.39
1563,22.78,Male,High School,0.84,1.85,0.79,4.84,1.46,6.13,7.92,Good,6.33,1.42,16.5,0.25,6.2
1564,18.25,Male,High School,7.82,3.73,1.76,3.38,3.24,6.57,9.52,Average,10.36,22.13,28.9,38.69,66.97
1565,21.65,Female,High School,6.11,3.07,0.0,2.1,2.2,6.77,11.74,Average,3.22,24.53,24.23,24.25,49.34
1566,21.61,Female,High School,2.61,2.61,1.8,2.85,4.77,5.77,6.89,Average,5.66,14.32,10.72,13.73,13.62
1567,19.0,Male,High School,4.09,2.81,1.33,3.88,2.57,8.84,8.4,Average,3.34,16.14,4.35,21.43,36.85
1568,16.75,Female,High School,4.22,3.76,1.71,1.93,0.99,6.49,9.55,Good,6.42,20.43,21.76,27.37,49.01
1569,22.23,Other,High School,6.68,1.65,2.07,7.07,0.44,8.75,9.15,Good,1.99,25.22,26.17,31.28,33.83
1570,18.88,Male,High School,4.75,2.31,0.66,3.9,0.0,8.54,2.39,Poor,5.42,15.53,0.04,32.08,42.35
1571,15.53,Female,High School,1.81,2.51,1.08,2.3,0.0,6.38,8.25,Poor,3.26,0.28,9.0,7.19,1.75
1572,19.7,Female,High School,2.52,2.24,3.28,5.6,1.58,6.1,4.82,Good,8.34,3.91,40.91,4.67,11.51
1573,23.14,Male,High School,8.46,3.71,1.31,4.36,2.62,5.05,7.52,Average,5.72,28.17,29.03,39.37,65.58
1574,18.67,Male,High School,5.37,2.04,2.59,2.99,2.35,9.31,9.26,Poor,6.69,17.29,4.15,39.12,51.88
1575,20.83,Male,High School,4.76,0.0,1.6,3.27,1.46,6.1,7.34,Good,4.98,8.26,13.37,24.94,37.82
1576,20.44,Female,High School,4.79,2.29,0.55,1.88,0.0,6.66,3.56,Average,3.94,2.45,0.64,26.13,29.99
1577,20.52,Male,High School,10.03,2.29,3.6,6.01,3.58,6.38,6.1,Good,7.12,33.01,42.77,46.61,85.39
1578,19.22,Other,High School,3.9,2.4,4.77,0.81,0.62,8.2,11.19,Good,7.36,12.11,9.68,28.59,48.96
1579,17.86,Female,High School,6.11,4.01,0.77,5.57,0.78,6.33,7.0,Poor,3.35,33.38,19.2,23.11,36.46
1580,17.35,Other,High School,4.71,3.03,2.28,2.84,2.6,5.8,6.55,Average,1.94,21.56,19.07,18.54,41.79
1581,16.42,Other,High School,3.91,1.84,2.49,2.21,2.44,6.17,11.5,Good,7.06,12.32,22.58,31.65,35.33
1582,18.13,Female,High School,5.92,1.14,1.72,2.97,0.52,9.02,9.6,Good,9.94,14.14,4.55,32.92,50.84
1583,23.89,Male,High School,4.55,3.29,3.54,1.8,2.39,7.79,8.49,Good,10.91,7.98,19.51,25.51,31.27
1584,19.77,Female,High School,7.12,3.44,2.91,3.01,0.38,6.34,3.77,Good,8.64,31.98,6.75,36.56,48.21
1585,19.96,Female,High School,0.0,2.37,0.06,1.41,1.53,8.41,4.18,Average,3.8,0.0,0.0,2.85,2.02
1586,19.76,Male,High School,4.41,1.03,2.32,1.93,2.35,4.48,9.39,Good,4.49,1.07,15.2,19.28,46.12
1587,21.54,Other,High School,2.76,0.85,2.43,5.31,1.56,6.7,7.95,Average,1.01,3.88,18.28,2.58,7.63
1588,18.87,Male,High School,3.86,2.81,0.24,2.36,2.62,7.15,7.77,Average,3.48,7.81,6.11,21.3,32.31
1589,18.25,Other,High School,2.32,2.76,2.2,2.52,2.88,5.87,6.51,Good,2.18,15.36,37.37,13.02,5.51
1590,18.99,Female,High School,6.76,1.85,1.34,4.32,0.84,7.85,7.76,Good,10.33,19.45,19.62,39.48,48.14
1591,16.04,Other,High School,6.52,1.41,2.2,5.88,3.03,6.67,10.47,Average,2.96,17.15,31.69,23.46,27.48
1592,16.19,Male,High School,3.81,2.64,0.53,4.82,2.43,6.29,6.84,Poor,5.82,10.55,26.73,24.94,40.13
1593,23.03,Female,High School,7.12,4.28,1.44,2.54,2.63,7.36,5.0,Good,3.37,26.87,0.0,39.24,42.85
1594,18.95,Female,High School,5.02,0.0,1.7,3.31,0.0,8.61,6.3,Good,4.45,17.24,0.0,21.94,42.12
1595,22.76,Male,High School,5.86,1.55,1.49,3.06,1.21,8.66,3.78,Average,3.4,17.85,6.28,34.28,52.47
1596,18.0,Male,High School,4.18,1.68,2.94,3.16,0.0,5.65,7.37,Good,6.79,18.35,12.25,34.96,43.16
1597,17.49,Other,High School,3.52,2.25,0.0,3.49,3.12,6.79,6.35,Poor,5.56,17.27,6.93,17.75,37.99
1598,16.67,Other,High School,5.31,1.53,2.0,3.03,2.35,7.3,0.79,Good,9.38,6.87,0.0,42.62,55.3
1599,16.52,Other,High School,1.88,1.0,2.49,1.83,1.25,6.16,4.6,Poor,2.18,14.62,22.05,24.74,30.44
1600,21.16,Male,High School,1.67,1.13,2.7,2.82,1.3,6.47,4.49,Good,7.38,0.0,14.21,27.09,10.55
1601,20.74,Male,High School,2.94,3.88,0.79,1.83,3.15,7.69,4.48,Poor,2.64,12.17,10.49,16.71,36.56
1602,21.64,Male,High School,5.79,1.85,2.85,2.3,0.92,8.45,4.76,Good,2.98,22.54,0.0,26.39,45.63
1603,20.9,Other,High School,4.42,1.05,0.0,4.15,2.03,7.94,7.39,Average,4.12,9.45,5.26,21.7,49.6
1604,18.6,Female,High School,5.78,2.11,0.85,3.23,1.58,7.8,9.77,Good,5.44,19.43,12.39,25.33,46.63
1605,21.09,Female,High School,3.53,1.16,3.55,4.13,0.3,7.69,3.71,Poor,3.24,11.47,13.13,17.25,30.82
1606,21.53,Other,High School,7.4,2.98,1.93,1.16,0.17,6.99,5.15,Good,1.5,18.2,0.0,36.45,52.07
1607,15.89,Male,High School,5.84,1.12,4.28,4.09,3.12,8.24,6.33,Average,1.64,16.24,25.39,34.83,47.47
1608,19.24,Other,High School,5.08,2.55,0.0,2.2,0.51,6.54,0.84,Good,5.73,19.3,9.89,32.13,52.53
1609,19.9,Male,High School,5.5,0.18,1.86,2.0,1.9,7.69,2.19,Good,4.93,21.72,36.9,31.8,24.05
1610,20.68,Male,High School,6.42,1.14,3.17,5.16,2.17,7.93,7.78,Good,9.53,22.94,36.16,38.25,53.18
1611,19.49,Female,High School,5.87,4.49,1.53,2.86,0.4,8.33,7.1,Good,2.84,38.11,3.05,34.08,23.58
1612,18.09,Male,High School,1.53,1.44,1.64,1.28,1.04,6.45,9.88,Poor,8.01,6.73,10.0,17.32,12.64
1613,18.47,Female,High School,8.57,1.24,0.32,4.8,1.68,6.42,4.18,Good,1.05,30.0,0.01,35.56,61.05
1614,19.5,Male,High School,7.29,0.27,3.09,1.62,2.97,6.93,6.41,Average,2.08,16.25,6.48,34.52,53.5
1615,23.95,Other,High School,4.18,0.44,3.52,3.75,1.25,5.65,8.94,Good,1.67,14.93,29.08,22.4,11.88
1616,24.08,Male,High School,5.51,2.58,3.43,3.66,2.34,5.6,7.47,Good,10.2,17.08,38.38,25.39,46.18
1617,19.95,Other,High School,8.34,0.72,0.0,1.81,0.16,8.6,4.25,Good,0.33,33.67,0.55,43.62,51.88
1618,19.36,Other,High School,6.15,0.21,3.56,2.64,1.62,10.2,1.93,Good,8.56,26.32,9.9,40.99,53.99
1619,23.26,Male,High School,4.17,3.52,3.23,5.12,2.23,6.85,6.57,Average,9.13,17.55,23.31,32.38,47.12
1620,17.55,Female,High School,1.61,1.03,1.11,4.87,1.28,6.55,2.87,Poor,10.38,0.0,1.04,12.83,27.64
1621,19.7,Female,High School,7.17,0.61,2.95,1.25,2.09,8.6,4.51,Good,2.18,17.55,0.16,38.3,39.93
1622,17.89,Female,High School,4.98,0.57,0.0,1.7,1.12,5.79,5.29,Average,3.86,15.93,11.68,28.69,33.02
1623,23.37,Female,High School,4.0,1.57,2.08,5.47,1.69,6.9,4.56,Good,1.21,0.0,5.68,8.11,30.57
1624,19.72,Other,High School,4.05,0.38,3.2,4.52,0.84,7.16,12.39,Good,4.3,11.85,31.66,15.36,43.86
1625,14.98,Other,High School,3.17,2.73,2.8,5.5,1.82,8.85,4.75,Poor,3.26,4.12,18.02,13.03,15.42
1626,17.57,Male,High School,7.83,2.29,2.42,3.18,1.16,7.0,7.85,Poor,0.52,22.23,16.36,24.39,51.35
1627,24.56,Other,High School,5.99,2.47,2.99,0.15,3.03,7.37,5.68,Average,1.56,20.09,5.52,29.26,48.31
1628,19.66,Female,High School,4.36,3.04,0.0,1.25,2.54,7.87,10.84,Good,6.83,22.97,16.02,36.26,61.03
1629,18.1,Female,High School,7.4,2.46,0.92,2.5,0.0,7.63,10.99,Poor,9.92,26.28,6.67,57.29,75.15
1630,20.2,Other,High School,5.35,2.11,1.64,4.7,2.11,8.7,8.61,Poor,5.24,16.4,27.01,31.05,51.45
1631,20.82,Other,High School,4.76,1.59,1.25,4.62,4.1,6.56,6.05,Average,5.2,11.81,14.89,20.66,52.91
1632,16.32,Male,High School,5.6,0.74,1.26,1.53,3.17,6.41,7.93,Average,7.35,20.16,20.4,33.97,62.09
1633,21.25,Other,High School,7.95,4.48,1.65,3.26,0.29,8.38,1.24,Poor,9.18,22.01,0.36,54.01,88.65
1634,16.88,Other,High School,3.65,1.75,3.77,1.58,1.66,6.78,3.64,Good,7.29,2.59,22.84,20.45,40.92
1635,19.54,Female,High School,1.89,2.51,2.0,3.88,3.33,10.17,8.64,Poor,4.6,15.61,14.5,21.01,30.69
1636,23.53,Other,High School,6.46,3.55,3.98,2.45,1.72,6.94,7.79,Average,5.59,20.0,32.24,23.2,50.58
1637,23.13,Other,High School,4.23,0.53,1.67,1.69,2.17,7.89,5.62,Average,4.81,8.42,16.24,23.93,43.95
1638,18.87,Female,High School,6.6,2.9,0.67,2.97,2.31,6.97,7.9,Average,9.49,23.87,21.6,38.72,49.87
1639,23.74,Male,High School,3.19,0.79,2.51,2.12,1.49,6.63,6.89,Average,1.7,4.05,3.55,18.24,27.91
1640,20.34,Female,High School,7.79,0.08,2.95,4.09,1.38,4.94,10.22,Good,1.29,29.2,23.23,19.51,32.48
1641,16.15,Female,High School,6.8,0.84,2.24,4.29,1.65,9.68,4.99,Good,7.21,13.17,10.39,28.1,54.2
1642,20.14,Male,High School,7.46,1.33,2.47,1.49,2.42,6.43,6.07,Good,7.74,12.3,8.16,47.66,67.13
1643,17.58,Other,High School,7.51,2.57,1.54,3.62,2.47,7.97,9.56,Poor,3.25,18.19,22.72,39.5,70.48
1644,21.85,Other,High School,4.88,1.72,1.7,3.33,1.11,6.48,1.64,Poor,2.31,20.5,3.11,26.02,43.88
1645,17.87,Female,High School,6.88,0.0,1.71,6.29,1.17,7.89,8.99,Average,3.51,18.03,25.63,32.6,48.79
1646,20.55,Other,High School,7.28,2.63,2.14,2.41,0.83,6.63,8.35,Poor,1.99,27.36,9.39,30.58,51.53
1647,19.99,Other,High School,4.96,0.99,2.91,0.38,0.34,8.37,7.15,Good,7.16,22.79,0.17,29.08,48.2
1648,21.45,Male,High School,2.05,3.81,3.1,4.29,5.15,7.64,5.52,Poor,7.67,2.69,34.65,14.14,36.84
1649,20.99,Male,High School,2.39,1.72,0.76,4.01,2.9,9.36,10.17,Average,3.9,9.95,17.95,18.91,29.01
1650,16.67,Male,High School,5.1,1.93,2.34,3.29,3.51,8.36,4.94,Average,5.31,27.35,18.66,25.32,29.78
1651,20.48,Male,High School,4.95,1.42,2.14,2.37,0.0,9.05,2.71,Average,4.44,15.48,0.79,22.04,48.19
1652,20.48,Female,High School,1.89,3.12,2.6,2.89,0.8,8.05,7.57,Poor,1.82,9.65,0.34,9.85,14.85
1653,21.38,Male,High School,4.05,2.43,2.71,3.57,0.3,7.9,6.3,Good,7.61,5.65,12.86,36.88,36.75
1654,23.51,Female,High School,3.33,1.8,3.44,1.91,0.24,7.49,6.99,Average,1.02,8.07,0.09,14.33,29.35
1655,22.85,Other,High School,4.94,0.37,1.0,2.49,0.72,6.86,1.09,Poor,2.24,8.76,0.0,20.49,20.55
1656,20.0,Male,High School,2.34,1.65,0.05,2.12,1.71,7.46,6.34,Average,9.03,11.04,10.91,16.8,16.74
1657,16.01,Male,High School,2.52,1.87,4.23,3.48,1.79,5.87,5.85,Good,3.05,7.5,30.11,19.48,22.67
1658,20.82,Male,High School,6.87,4.72,1.77,0.35,2.48,7.71,3.33,Good,5.96,21.49,0.0,33.86,62.63
1659,19.02,Female,High School,2.28,1.05,1.8,3.18,0.0,8.33,8.15,Average,9.15,7.65,0.39,18.57,22.53
1660,18.5,Other,High School,6.84,3.64,0.89,1.16,1.68,4.4,2.05,Average,8.67,25.18,0.02,44.82,80.86
1661,20.87,Male,High School,1.94,3.04,1.04,2.64,1.43,6.11,6.23,Average,8.02,6.1,-0.0,18.94,30.8
1662,19.06,Female,High School,5.07,1.44,2.64,1.44,1.76,8.39,2.92,Poor,5.79,16.36,7.97,29.92,38.73
1663,17.02,Male,High School,2.61,0.58,0.0,1.99,0.87,6.33,1.59,Good,8.16,5.02,0.48,23.19,37.06
1664,20.33,Other,High School,5.86,3.14,0.0,2.34,0.61,5.3,4.12,Poor,1.34,22.27,0.0,31.38,36.49
1665,21.99,Other,High School,4.86,0.6,2.22,3.36,2.23,8.33,3.22,Poor,1.93,4.93,29.97,19.45,27.19
1666,19.04,Male,High School,2.25,4.8,3.31,3.13,1.94,5.36,7.35,Poor,0.78,14.96,38.73,3.24,24.79
1667,16.25,Female,High School,5.28,0.17,2.86,3.02,3.13,4.59,6.55,Average,6.18,17.59,28.21,27.64,59.29
1668,17.94,Other,High School,8.13,2.23,2.9,2.17,2.12,6.52,9.41,Average,3.0,20.46,31.27,38.7,60.11
1669,19.5,Male,High School,5.9,2.37,1.37,3.87,0.97,6.21,5.69,Poor,5.79,28.48,35.45,27.76,42.65
1670,23.77,Other,High School,6.69,0.13,0.65,3.2,2.86,5.76,10.48,Poor,5.84,24.93,26.22,44.33,51.29
1671,22.51,Other,High School,3.86,1.86,1.65,2.27,0.53,9.95,3.95,Good,2.41,12.28,0.0,23.1,19.11
1672,19.6,Female,High School,5.02,1.84,1.14,3.57,2.32,8.72,6.2,Average,7.97,7.9,0.0,32.17,30.9
1673,21.85,Female,High School,4.68,0.69,1.6,2.19,1.54,6.23,9.45,Poor,3.9,11.03,5.6,24.73,31.33
1674,15.73,Female,High School,1.82,0.0,4.54,4.6,0.76,5.55,5.54,Poor,1.83,4.81,25.76,1.62,1.32
1675,22.17,Female,High School,1.5,2.82,1.76,3.53,3.35,9.46,10.89,Poor,8.29,0.0,31.21,16.03,31.6
1676,23.99,Male,High School,3.43,3.06,2.47,4.75,1.95,5.51,9.08,Poor,4.86,3.94,13.9,19.21,21.22
1677,17.53,Other,High School,2.43,0.66,1.55,6.09,0.38,6.12,6.7,Poor,10.18,0.37,23.62,27.17,20.2
1678,20.33,Male,High School,3.86,3.19,4.56,2.12,0.93,8.82,7.83,Average,10.29,15.29,3.68,23.15,56.17
1679,17.62,Other,High School,5.59,4.18,1.18,5.62,3.32,9.32,1.48,Average,10.45,11.95,3.07,36.64,47.93
1680,22.48,Other,High School,3.38,2.6,1.69,2.88,1.98,6.06,5.23,Average,6.8,12.17,29.66,20.93,25.57
1681,20.14,Other,High School,0.0,2.46,0.05,1.65,1.27,8.08,9.83,Average,9.51,0.0,0.0,10.23,15.87
1682,16.03,Female,High School,5.35,1.5,1.95,3.03,1.98,8.59,10.65,Average,7.56,8.52,4.3,36.76,56.78
1683,19.59,Male,High School,4.27,2.07,1.01,3.81,0.43,9.24,6.06,Good,9.75,17.96,0.0,25.73,53.45
1684,16.78,Female,High School,2.56,3.41,1.35,2.83,1.39,6.67,9.15,Good,1.81,10.3,21.78,8.24,21.56
1685,17.45,Male,High School,6.18,1.39,3.38,4.28,3.72,6.77,6.3,Average,6.04,17.62,34.01,35.85,30.63
1686,21.06,Female,High School,7.23,5.0,3.6,3.98,0.57,8.13,8.32,Good,1.21,28.84,11.37,36.09,61.72
1687,21.86,Male,High School,3.77,1.82,1.68,1.93,1.15,9.1,6.78,Average,1.19,1.56,18.55,12.78,30.32
1688,15.77,Male,High School,8.33,2.31,2.23,1.24,2.8,8.53,7.29,Good,2.19,26.95,11.42,37.67,53.98
1689,23.97,Female,High School,5.54,0.0,2.26,3.97,1.52,7.8,6.24,Poor,6.03,6.59,9.05,29.34,43.57
1690,17.07,Other,High School,3.73,0.62,1.03,2.71,3.79,7.18,4.65,Poor,9.42,10.37,10.64,31.66,30.45
1691,16.27,Other,High School,6.25,3.7,1.64,3.28,3.21,6.4,7.9,Poor,5.2,22.82,11.66,29.57,54.98
1692,20.53,Female,High School,3.33,1.46,2.45,0.84,2.3,7.78,1.33,Good,1.31,8.54,0.82,18.7,29.25
1693,22.02,Other,High School,2.37,3.75,1.81,2.59,0.8,6.2,5.11,Good,3.11,11.75,6.77,10.48,41.39
1694,20.71,Female,High School,8.67,1.71,0.14,3.53,4.39,7.94,6.54,Average,8.85,19.07,6.26,53.21,89.76
1695,20.59,Other,High School,6.96,1.72,1.09,1.84,1.29,5.34,3.14,Average,6.36,16.09,5.47,43.06,58.45
1696,23.06,Other,High School,5.49,1.48,1.65,0.67,2.65,7.86,5.35,Poor,8.2,19.16,0.79,46.6,61.26
1697,17.02,Other,High School,2.6,3.62,0.02,2.39,1.81,7.2,3.88,Good,0.88,9.08,4.55,15.68,34.32
1698,18.22,Other,High School,5.74,3.6,1.76,2.39,2.21,8.37,2.64,Poor,0.86,22.18,3.01,13.84,28.12
1699,20.73,Female,High School,5.37,1.61,1.2,3.71,2.28,6.83,5.95,Poor,10.01,13.49,9.09,30.21,74.05
1700,19.38,Female,High School,7.01,2.87,2.35,0.13,2.05,6.66,3.59,Poor,0.36,20.02,5.75,31.18,44.11
1701,20.07,Female,High School,4.22,0.0,0.79,1.7,3.43,6.83,7.79,Average,0.78,13.73,13.68,13.92,11.69
1702,18.64,Other,High School,7.25,3.05,0.2,1.99,2.1,5.63,6.58,Good,8.84,23.14,11.12,39.79,68.49
1703,20.23,Male,High School,1.25,2.04,0.58,2.47,0.47,8.64,4.94,Average,8.09,1.97,13.16,9.36,3.33
1704,19.03,Other,High School,3.21,0.86,1.43,4.16,0.01,7.95,6.4,Average,1.12,8.18,2.13,13.56,7.74
1705,22.81,Other,High School,0.28,1.79,2.17,2.56,1.77,4.52,7.47,Average,4.08,0.11,17.82,0.82,17.31
1706,23.53,Male,High School,5.65,0.06,1.71,2.64,1.0,6.72,7.42,Average,8.48,21.26,8.43,35.59,42.25
1707,15.96,Other,High School,2.08,1.62,1.26,1.93,1.69,7.38,7.14,Average,10.26,11.79,9.5,23.48,31.61
1708,16.47,Male,High School,-0.0,1.09,2.07,4.01,3.55,7.0,1.92,Good,6.08,9.86,-0.0,11.45,4.29
1709,15.98,Female,High School,8.02,2.0,1.36,1.05,3.64,6.52,5.76,Good,1.57,21.42,6.78,33.98,55.57
1710,16.01,Male,High School,2.52,1.87,4.23,3.48,1.79,5.87,5.85,Good,3.05,7.5,30.11,19.48,22.67
1711,22.78,Other,High School,6.81,2.33,2.57,4.51,0.71,7.41,2.43,Good,9.26,14.89,12.55,43.06,74.26
1712,19.18,Male,High School,6.68,0.87,2.49,3.12,2.43,5.93,10.53,Good,5.57,17.57,30.41,34.49,77.02
1713,16.73,Male,High School,3.61,3.63,0.29,2.21,0.5,8.51,7.54,Good,4.99,20.24,0.26,17.86,20.47
1714,19.03,Female,High School,2.13,2.62,1.4,3.18,2.73,7.01,13.5,Poor,9.69,0.59,38.29,17.44,46.67
1715,20.32,Male,High School,6.32,3.92,2.83,2.51,3.47,8.33,3.68,Good,3.11,18.14,8.2,26.49,36.02
1716,21.1,Female,High School,3.79,1.76,1.55,3.96,0.46,6.63,9.8,Average,9.44,5.93,20.27,24.94,54.4
1717,24.12,Female,High School,2.33,2.74,0.0,4.12,1.45,6.2,4.02,Poor,7.32,4.78,6.89,16.73,33.9
1718,19.03,Female,High School,0.0,1.34,0.47,2.62,0.21,4.66,6.45,Good,3.23,4.52,0.48,0.38,4.63
1719,16.16,Other,High School,5.08,3.21,2.43,2.79,1.69,5.3,6.81,Average,2.76,9.83,30.47,15.88,28.86
1720,20.71,Male,High School,2.28,0.67,1.23,4.7,1.76,7.84,5.14,Poor,7.65,0.09,12.04,14.9,39.18
1721,18.94,Male,High School,3.39,2.43,3.13,3.6,1.39,6.0,5.21,Average,1.0,5.67,31.53,7.43,24.48
1722,21.3,Female,High School,2.43,4.35,1.67,2.98,0.78,8.71,5.78,Average,9.13,5.95,14.58,18.61,20.23
1723,18.8,Male,High School,5.15,1.41,2.04,4.64,1.66,6.46,5.34,Poor,9.41,6.35,13.36,34.53,63.02
1724,16.83,Other,High School,1.15,1.95,1.84,2.53,2.44,6.41,4.66,Good,0.85,6.06,10.23,8.48,14.03
1725,19.38,Female,High School,4.48,1.63,2.16,4.15,1.47,7.78,8.24,Good,2.92,15.56,25.49,13.11,15.7
1726,23.71,Other,High School,4.2,2.29,0.97,4.45,1.06,7.02,5.56,Poor,2.18,15.93,7.69,19.6,21.54
1727,21.58,Male,High School,5.54,2.32,0.84,2.88,2.72,7.62,4.48,Poor,9.07,14.52,0.0,36.19,61.22
